dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2008-0077-PHL,"['Baco', 'Naujan', 'Biliran', 'Camarines Norte', 'Camarines Sur', 'Capiz', 'Catanduanes', 'Eastern Samar', 'Lanao Del Norte', 'Misamis Oriental', 'Sorsogon', 'Southern Leyte', 'Sultan Kudarat', 'Albay', 'Leyte', 'Northern Samar', 'Samar']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Oriental Mindoro', 'Oriental Mindoro', 'Biliran', 'Camarines Norte', 'Camarines Sur', 'Capiz', 'Catanduanes', 'Eastern Samar', 'Lanao Del Norte', 'Misamis Oriental', 'Sorsogon', 'Southern Leyte', 'Sultan Kudarat', 'Albay', 'Leyte', 'Northern Samar', 'Samar']","['Baco', 'Naujan', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",gdis_gadm,GAUL,1,geodetic,48044552742.93158,49757849482.52443,44567270593.8561,53235131631.59991,0.9276238001906041,0.8956832149570426,0.8371778039786298,False,False,False,False
2008-0095-KAZ,"['Ordabasynskiy', 'Saryagashskiy', 'Sayramskiy', 'Qyzylorda']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1']","['South Kazakhstan', 'South Kazakhstan', 'South Kazakhstan', 'Qyzylorda']","['Ordabasynskiy', 'Saryagashskiy', 'Sayramskiy', None]",gdis_gadm,GAUL,1,geodetic,240940054498.4929,255913268130.55078,234062147570.91086,262791175058.13284,0.9714538666395751,0.9146151322310774,0.8906773506345228,False,False,False,False
2008-0098-AUS,"['Tablelands', 'Bundaberg', 'Cairns', 'Rockhampton', 'Tableland', 'Burdekin', 'Victoria']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1']","['Queensland', 'Queensland', 'Queensland', 'Queensland', 'Queensland', 'Queensland', 'Victoria']","['Tablelands', 'Bundaberg', 'Cairns', 'Rockhampton', 'Tableland', 'Burdekin', None]",gdis_gadm,GAUL,1,geodetic,428128801513.5728,120494163393.97264,5954690556.786102,542668274350.7594,0.013908642762959087,0.049418912825813836,0.010972984488378667,False,False,False,False
2008-0108-IDN,"['Bojonegoro', 'Lamongan', 'Ngawi', 'Surakarta', 'Banten', 'Jakarta Raya', 'Jawa Barat', 'Yogyakarta']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Jawa Timur', 'Jawa Timur', 'Jawa Timur', 'Jawa Tengah', 'Banten', 'Jakarta Raya', 'Jawa Barat', 'Yogyakarta']","['Bojonegoro', 'Lamongan', 'Ngawi', 'Surakarta', None, None, None, None]",gdis_gadm,GAUL,1,geodetic,55768973463.756905,7762138132.726093,5423829057.9985695,58107282538.484436,0.09725531457959152,0.6987545139310346,0.09334164017059943,False,False,False,False
2008-0111-MOZ,"['Angoche', 'Mossuril', 'Nacala Velha', 'Moma', 'Sofala', 'Zambezia']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1']","['Nampula', 'Nampula', 'Nampula', 'Nampula', 'Sofala', 'Zambezia']","['Angoche', 'Mossuril', 'Nacala Velha', 'Moma', None, None]",gdis_gadm,GAUL,1,geodetic,184744731559.1942,188702232772.8813,183090677426.9993,190356286905.0762,0.9910468129822423,0.9702623797110236,0.9618315234227068,False,False,False,False
2008-0127-KEN,['Taveta'],['AdminAdmin2'],['Taita Taveta'],['Taveta'],gdis_gadm,GAUL,1,geodetic,4030530983.124804,17301005951.58674,4019200307.0097327,17312336627.701813,0.9971887882359641,0.23231020891251222,0.23215816521142102,False,False,False,False
2008-0128-IDN,"['Kampar', 'Kuantan Singingi', 'Pekanbaru']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Riau', 'Riau', 'Riau']","['Kampar', 'Kuantan Singingi', 'Pekanbaru']",gdis_gadm,GAUL,1,geodetic,16627410825.707375,16481066306.368505,15167637044.77814,17940840087.297745,0.9122067893654072,0.9203067788712894,0.8454251289780429,False,False,False,False
2008-0140-CHN,['Huocheng'],['AdminAdmin3'],['Xinjiang Uygur'],['Ili Kazakh'],gdis_gadm,GAUL,1,geodetic,5153134291.588657,53302553515.957016,4875683550.733847,53580004256.81182,0.9461588374850454,0.0914718569584894,0.09099819267211019,False,False,False,False
2008-0170-CAN,"['Belleville', 'Tweed', 'Ottawa', 'Northumberland']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2']","['Ontario', 'Ontario', 'Ontario', 'Ontario']","['Hastings', 'Hastings', 'Ottawa', 'Northumberland']",gdis_gadm,GAUL,1,geodetic,16380908260.080158,11220918931.125391,4080537468.0797486,23521289723.1258,0.2491032489342432,0.36365448258973343,0.17348272633484982,False,False,False,False
2008-0182-CHL,"['Futaleufu', 'Chaiten']","['AdminAdmin3', 'AdminAdmin3']","['Los Lagos', 'Los Lagos']","['Palena', 'Palena']",gdis_gadm,GAUL,1,geodetic,9955248386.395994,15104767311.13164,9598183299.567633,15461832397.960001,0.9641329806179124,0.635440659353563,0.6207662230793548,False,False,False,False
2008-0184-MMR,"['Dedaye', 'Kyaiklat', 'Bogale', 'Labutta', 'Bago', 'Kayah', 'Kayin', 'Kyauktan', 'Mon']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin3', 'AdminAdmin1']","['Ayeyarwady', 'Ayeyarwady', 'Ayeyarwady', 'Ayeyarwady', 'Bago', 'Kayah', 'Kayin', 'Yangon', 'Mon']","['Pharpon', 'Pharpon', 'Pharpon', 'Myoungmya', None, None, None, 'Yangon-S', None]",gdis_gadm,GAUL,1,geodetic,98821936564.45699,118156105419.15176,96816741185.43239,120161300798.17638,0.9797090054219216,0.8193968550501961,0.8057231449919667,False,False,False,False
2008-0210-USA,"['Black Hawk', 'Linn', 'Chester', 'Harris', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Minnesota', 'Missouri', 'Montana', 'Nebraska', 'Wisconsin', 'New York']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Iowa', 'Iowa', 'Pennsylvania', 'Texas', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Minnesota', 'Missouri', 'Montana', 'Nebraska', 'Wisconsin', 'New York']","['Black Hawk', 'Linn', 'Chester', 'Harris', None, None, None, None, None, None, None, None, None, None]",gdis_gadm,GAUL,1,geodetic,2005129155256.8213,1733559223103.5955,1729916662253.7263,2008771716106.6907,0.862745752670558,0.9978987964176108,0.8611813121336512,False,False,False,False
2008-0226-GRC,"['Lefkada', 'West Greece', 'Athens']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin3']","['Peloponnese, Western Greece And The Ionian Islands', 'Peloponnese, Western Greece And The Ionian Islands', 'Attica']","['Ionian Islands', 'West Greece', 'Attica']",gdis_gadm,GAUL,1,geodetic,11692805181.04043,6186838557.70108,6017507446.52014,11862136292.221369,0.5146333453222471,0.9726304299681191,0.5072869926866493,False,False,False,False
2008-0229-CHL,"['Coronel', 'Penco', 'Lebu', 'Molina', 'San Antonio']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2']","['Bio-Bio', 'Bio-Bio', 'Bio-Bio', 'Maule', 'Valparaiso']","['Concepcion', 'Concepcion', 'Arauco', 'Curico', 'San Antonio']",gdis_gadm,GAUL,1,geodetic,3936274611.5170174,133610335536.40468,3845631098.191124,133700979049.73056,0.9769722587289306,0.028782437247478573,0.02876292399295541,False,False,False,False
2008-0234-CRI,"['Abangares', 'Aguirre', 'Bagaces', 'Hojancha', 'Nandayure', 'Nicoya', 'Parrita', 'Santa Cruz', 'Alajuela', 'Tarrazu']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin2']","['Guanacaste', 'Puntarenas', 'Guanacaste', 'Guanacaste', 'Guanacaste', 'Guanacaste', 'Puntarenas', 'Guanacaste', 'Alajuela', 'San Jose']","['Abangares', 'Aguirre', 'Bagaces', 'Hojancha', 'Nandayure', 'Nicoya', 'Parrita', 'Santa Cruz', None, 'Tarrazu']",gdis_gadm,GAUL,1,geodetic,16631644816.208677,11415648931.742422,6758194661.766692,21289099086.184406,0.40634553806610685,0.5920114311657584,0.31744859819608023,False,False,False,False
2008-0242-JPN,"['Kurihara', 'Morioka', 'Sendai', 'Oshu', 'Akita']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1']","['Miyagi', 'Iwate', 'Miyagi', 'Iwate', 'Akita']","['Kurihara', 'Morioka', 'Sendai', 'Oshu', None]",gdis_gadm,GAUL,1,geodetic,15172750250.028757,13176058299.93611,12838549656.071178,15510258893.893688,0.84615837237859,0.9743847032107799,0.8277456710361973,False,False,False,False
2008-0246-IND,"['Dhemaji', 'Lakhimpur', 'Sonitpur', 'Arunachal Pradesh', 'Bihar', 'Goa', 'Haryana', 'Jharkhand', 'Punjab', 'Rajasthan', 'Tamil Nadu', 'Uttarakhand', 'Gujarat', 'Karnataka', 'Kerala', 'Madhya Pradesh', 'Maharashtra', 'Odisha', 'Uttar Pradesh', 'West Bengal']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Assam', 'Assam', 'Assam', 'Arunachal Pradesh', 'Bihar', 'Goa', 'Haryana', 'Jharkhand', 'Punjab', 'Rajasthan', 'Tamil Nadu', 'Uttarakhand', 'Gujarat', 'Karnataka', 'Kerala', 'Madhya Pradesh', 'Maharashtra', 'Odisha', 'Uttar Pradesh', 'West Bengal']","['Dhemaji', 'Lakhimpur', 'Sonitpur', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",gdis_gadm,GAUL,1,geodetic,2271941998687.3115,2385543589548.5977,2250451238740.3267,2407034349495.5825,0.9905407972741374,0.9433704119261833,0.9349477040956772,False,False,False,False
2008-0257-SUR,"['Boven Suriname', 'Coppename', 'Kabalebo', 'Tapanahony', 'Bigi Poika', 'Marowijne', 'Saramacca', 'Coronie']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Sipaliwini', 'Sipaliwini', 'Sipaliwini', 'Sipaliwini', 'Para', 'Marowijne', 'Saramacca', 'Coronie']","['Boven Suriname', 'Coppename', 'Kabalebo', 'Tapanahony', 'Bigi Poika', None, None, None]",gdis_gadm,GAUL,1,geodetic,102773340856.67934,98870931570.38281,74069246468.74106,127575025958.32108,0.7207048622855703,0.7491508908866071,0.5805936225554018,False,False,False,False
2008-0271-NPL,"['Saptari', 'Kathmandu', 'Bhaktapur', 'Siraha', 'Sunsari', 'Sarlahi', 'Seti', 'Dadeldhura']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin3']","['East', 'Central', 'Central', 'East', 'East', 'Central', 'Far-Western', 'Far-Western']","['Sagarmatha', 'Bagmati', 'Bagmati', 'Sagarmatha', 'Koshi', 'Janakpur', 'Seti', 'Mahakali']",gdis_gadm,GAUL,1,geodetic,19711681365.09372,27060147238.51587,5055578314.78922,41716250288.820366,0.2564762599978839,0.18682745035449763,0.12118966301590332,False,False,False,False
2008-0291-TGO,"['Amou', 'Haho', 'Kloto', 'Ogou', 'Vo', 'Zio', 'Golfe (incl Lome)']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Plateaux', 'Plateaux', 'Plateaux', 'Plateaux', 'Maritime', 'Maritime', 'Maritime']","['Amou', 'Haho', 'Kloto', 'Ogou', 'Vo', 'Zio', 'Golfe (incl Lome)']",gdis_gadm,GAUL,1,geodetic,19109028387.620483,13962065737.027676,13895234912.329817,19175859212.318344,0.7271554906125761,0.9952133999397652,0.7246212416601225,False,False,False,False
2008-0295-TWN,"['Hualien', 'Pingtung', 'Yilan']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Taiwan', 'Taiwan', 'Taiwan']","['Hualien', 'Pingtung', 'Yilan']",gdis_gadm,GAUL,1,geodetic,9462287790.567465,36127350383.997894,9303720605.177288,36285917569.38808,0.9832421937590774,0.25752568362440004,0.25640031252857703,False,False,False,False
2008-0304-USA,"['Bexar', 'Brooks', 'Calhoun', 'Cameron', 'Hidalgo', 'Jim Wells', 'Kenedy', 'Kleberg', 'Refugio', 'San Patricio', 'Starr', 'Victoria', 'Willacy', 'Nueces', 'Arkansas']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1']","['Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Arkansas']","['Bexar', 'Brooks', 'Calhoun', 'Cameron', 'Hidalgo', 'Jim Wells', 'Kenedy', 'Kleberg', 'Refugio', 'San Patricio', 'Starr', 'Victoria', 'Willacy', 'Nueces', None]",gdis_gadm,GAUL,1,geodetic,178561575823.22156,38248360798.6412,24270941677.667652,192538994944.1951,0.1359247730972996,0.6345616170439884,0.1260572783435494,False,False,False,False
2008-0306-UKR,"[""Mukachivs'Kyi"", 'Chernivtsi', ""Ivano-Frankivs'k"", ""L'viv"", ""Ternopil'"", 'Vinnytsya']","['AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Transcarpathia', 'Chernivtsi', ""Ivano-Frankivs'k"", ""L'viv"", ""Ternopil'"", 'Vinnytsya']","[""Mukachivs'Kyi"", None, None, None, None, None]",gdis_gadm,GAUL,1,geodetic,85119695956.50754,96811721506.08623,84006348956.18211,97925068506.41164,0.9869202187835081,0.8677291101666952,0.8578635709678549,False,False,False,False
2008-0350-PAK,"['Peshawar', 'Baluchistan']","['AdminAdmin2', 'AdminAdmin1']","['N.W.F.P.', 'Baluchistan']","['Peshawar', None]",gdis_gadm,GAUL,1,geodetic,348723176110.11255,347784415921.67645,344407828289.8779,352099763741.91113,0.9876252910162988,0.9902911473970157,0.9781541022058982,False,False,False,False
2008-0362-BEN,['Ouinhi'],['AdminAdmin2'],['Zou'],['Ouinhi'],gdis_gadm,GAUL,1,geodetic,294738911.6792602,345055487.9252038,274682005.82523763,365112393.7792264,0.9319502615391048,0.7960516944010445,0.75232177955408,False,False,False,False
2008-0378-HTI,"['Gros-Morne', 'Saint-Marc', 'Nippes', 'Nord', 'Port-au-Prince', 'Sud', 'Sud-Est']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1']","[""L'Artibonite"", ""L'Artibonite"", 'Nippes', 'Nord', 'Ouest', 'Sud', 'Sud-Est']","['Gros-Morne', 'Saint-Marc', None, None, 'Port-au-Prince', None, None]",gdis_gadm,GAUL,1,geodetic,10799941566.860554,11777451319.71917,10591290766.516235,11986102120.063488,0.9806803769212455,0.8992854632974006,0.8836309469437539,False,False,False,False
2008-0381-GBR,"['Bridgend', 'Cardiff', 'Herefordshire', 'Neath Port Talbot', 'North Yorkshire', 'Rhondda, Cynon, Taff', 'Shropshire', 'Swansea', 'Worcestershire', 'Northumberland']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Wales', 'Wales', 'England', 'Wales', 'England', 'Wales', 'England', 'Wales', 'England', 'England']","['Bridgend', 'Cardiff', 'Herefordshire', 'Neath Port Talbot', 'North Yorkshire', 'Rhondda, Cynon, Taff', 'Shropshire', 'Swansea', 'Worcestershire', 'Northumberland']",gdis_gadm,GAUL,1,geodetic,21824449937.674347,22951430824.700737,21671012750.16028,23104868012.214806,0.9929694820280809,0.9442118408947973,0.9379414216390894,False,False,False,False
2008-0384-USA,"['Brazoria', 'Galveston', 'Harris', 'Arkansas', 'Illinois', 'Indiana', 'Jefferson', 'Kentucky', 'Michigan', 'Missouri', 'Ohio', 'Pennsylvania', 'Tennessee', 'Louisiana']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Texas', 'Texas', 'Texas', 'Arkansas', 'Illinois', 'Indiana', 'Oklahoma', 'Kentucky', 'Michigan', 'Missouri', 'Ohio', 'Pennsylvania', 'Tennessee', 'Louisiana']","['Brazoria', 'Galveston', 'Harris', None, None, None, 'Jefferson', None, None, None, None, None, None, None]",gdis_gadm,GAUL,1,geodetic,1393134051468.568,1278312161065.9836,1267989478150.5945,1403456734383.9573,0.9101704726935266,0.9919247557601415,0.9034760011374161,False,False,False,False
2008-0385-BGD,"['Bogra', 'Sirajganj']","['AdminAdmin2', 'AdminAdmin2']","['Rajshahi', 'Rajshahi']","['Bogra', 'Sirajganj']",gdis_gadm,GAUL,1,geodetic,5331559409.750339,5420736669.740666,5265621156.216781,5486674923.274224,0.987632463887963,0.9713847908551317,0.9597107956733971,False,False,False,False
2008-0389-CHL,"['Carahue', 'Nueva Imperial', 'Saavedra', 'Bio-Bio', 'Los Rios', 'Los Lagos']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Araucania', 'Araucania', 'Araucania', 'Bio-Bio', 'Los Rios', 'Los Lagos']","['Cautin', 'Cautin', 'Cautin', None, None, None]",gdis_gadm,GAUL,1,geodetic,106736816547.52232,165959716338.2541,105961758771.77168,166734774114.00476,0.9927386088435047,0.6384787893696059,0.6355108544982969,False,False,False,False
2008-0398-CHN,['Xiangfen'],['AdminAdmin3'],['Shanxi'],['Linfen'],gdis_gadm,GAUL,1,geodetic,1032489350.6988628,20145387289.074104,1026101845.0225488,20151774794.75042,0.9938134900161533,0.050934828419955835,0.05091868361340811,False,False,False,False
2008-0415-IND,"['Krishna', 'West Godavari', 'Khammam', 'Kinnaur']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Andhra Pradesh', 'Andhra Pradesh', 'Telangana', 'Himachal Pradesh']","['Krishna', 'West Godavari', 'Khammam', 'Kinnaur']",gdis_gadm,GAUL,1,geodetic,38919897394.41886,43644439107.75339,32120487329.34156,50443849172.83068,0.8252973280949003,0.7359583027299208,0.6367572628982052,False,False,False,False
2008-0427-CRI,"['Carrillo', 'Santa Cruz', 'Montes De Oro']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Guanacaste', 'Guanacaste', 'Puntarenas']","['Carrillo', 'Santa Cruz', 'Montes De Oro']",gdis_gadm,GAUL,1,geodetic,2100256328.9906352,21488926504.46803,2087682009.0399494,21501500824.418716,0.9940129593816156,0.09715152632710031,0.09709471101984757,False,False,False,False
2008-0431-NPL,"['Banke', 'Bardiya', 'Dadeldhura', 'Dang', 'Doti', 'Kanchanpur', 'Salyan', 'Kailali']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['Mid-Western', 'Mid-Western', 'Far-Western', 'Mid-Western', 'Far-Western', 'Far-Western', 'Mid-Western', 'Far-Western']","['Bheri', 'Bheri', 'Mahakali', 'Rapti', 'Seti', 'Mahakali', 'Rapti', 'Seti']",gdis_gadm,GAUL,1,geodetic,17236278986.85784,40828484371.37494,17153716808.191849,40911046550.04093,0.9952099766585965,0.4201409156451178,0.419293033416049,False,False,False,False
2008-0454-KGZ,['Chong-Alay'],['AdminAdmin2'],['Osh'],['Chong-Alay'],gdis_gadm,GAUL,1,geodetic,4927838277.023983,12496503184.564564,4812870424.909743,12611471036.678802,0.9766697189211186,0.3851373743380073,0.38162641066312913,False,False,False,False
2008-0459-BDI,"['Kabezi', 'Muhuta', 'Mutambu', 'Nyabiraba', 'Cibitoke', 'Nyamurenza']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin2']","['Bujumbura Rural', 'Bujumbura Rural', 'Bujumbura Rural', 'Bujumbura Rural', 'Cibitoke', 'Ngozi']","['Kabezi', 'Muhuta', 'Mutambu', 'Nyabiraba', None, 'Nyamurenza']",gdis_gadm,GAUL,1,geodetic,2005511545.0079792,881863639.5081711,674919395.4520153,2212455789.064135,0.3365322912909634,0.7653330574196575,0.30505441003072203,False,False,False,False
2008-0484-CRI,"['Bagaces', 'Liberia', 'Santa Cruz', 'Parrita']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Guanacaste', 'Guanacaste', 'Guanacaste', 'Puntarenas']","['Bagaces', 'Liberia', 'Santa Cruz', 'Parrita']",gdis_gadm,GAUL,1,geodetic,4586927642.602789,48396979875.92024,4566769132.293204,48417138386.22983,0.995605226007414,0.09436062217108274,0.09432133505833185,False,False,False,False
2008-0485-RWA,"['Nyamasheke', 'Rubavu', 'Ngoma']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Iburengerazuba', 'Iburengerazuba', 'Iburasirazuba']","['Nyamasheke', 'Rubavu', 'Ngoma']",gdis_gadm,GAUL,1,geodetic,2428128735.8197274,3657387057.2153826,2381016608.0651894,3704499184.969921,0.9805973517550612,0.6510157581948735,0.6427364372829582,False,False,False,False
2008-0486-IND,"['Araria', 'Begusarai', 'Bhagalpur', 'Katihar', 'Khagaria', 'Madhepura', 'Muzaffarpur', 'Pashchim Champaran', 'Patna', 'Purnia', 'Saharsa', 'Saran', 'Sheikhpura', 'Supaul', 'Nalanda', 'Assam', 'Himachal Pradesh']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1']","['Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Assam', 'Himachal Pradesh']","['Araria', 'Begusarai', 'Bhagalpur', 'Katihar', 'Khagaria', 'Madhepura', 'Muzaffarpur', 'Pashchim Champaran', 'Patna', 'Purnia', 'Saharsa', 'Saran', 'Sheikhpura', 'Supaul', 'Nalanda', None, None]",gdis_gadm,GAUL,1,geodetic,172227949918.58435,118099653479.1425,115134971811.14609,175192631586.58078,0.6685034099608845,0.9748967792820831,0.6571907206853389,False,False,False,False
2008-0499-YEM,"['Shibam', 'Tarim', 'Sah', 'Al Mahrah', 'Al Mahwit', 'Lahij', ""Ta'izz""]","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Hadramawt', 'Hadramawt', 'Hadramawt', 'Al Mahrah', 'Al Mahwit', 'Lahij', ""Ta'izz""]","['Shibam', 'Tarim', 'Sah', None, None, None, None]",gdis_gadm,GAUL,1,geodetic,97240718742.43896,103444217793.02908,96938213357.44345,103746723178.0246,0.9968891078870287,0.9371061565896044,0.9343737362297404,False,False,False,False
2008-0500-PAK,"['Pishin', 'Ziarat', 'N.W.F.P.']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin1']","['Baluchistan', 'Baluchistan', 'N.W.F.P.']","['Quetta', 'Sibi', None]",gdis_gadm,GAUL,1,geodetic,83982785159.9751,14395103781.941679,5850272771.1342,92527616170.78258,0.0696603805171533,0.4064071270172592,0.06322731540317732,False,False,False,False
2008-0514-CUB,"['Guaimaro', 'Najasa', 'Santa Cruz Del Sur', 'Granma', 'Las Tunas', 'Ciego De Avila', 'Sancti Spiritus']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin2']","['Camaguey', 'Camaguey', 'Camaguey', 'Granma', 'Las Tunas', 'Ciego De Avila', 'Sancti Spiritus']","['Guaimaro', 'Najasa', 'Santa Cruz Del Sur', None, None, 'Ciego De Avila', 'Sancti Spiritus']",gdis_gadm,GAUL,1,geodetic,28713897454.742622,28462919272.10884,21503514506.490673,35673302220.360794,0.7488887407355067,0.7554922353857858,0.6027901306601604,False,False,False,False
2008-0517-ETH,"['East Imi', 'Kelafo', 'Mustahil', 'Alaba', 'Dolo Odo', 'Gelana', 'Ginir', 'Jijiga', 'Shashogo']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['Somali', 'Somali', 'Somali', 'Southern Nations, Nationalities And Peoples', 'Somali', 'Oromia', 'Oromia', 'Somali', 'Southern Nations, Nationalities And Peoples']","['Shabelle', 'Shabelle', 'Shabelle', 'Alaba', 'Liben', 'Borena', 'Bale', 'Fafan', 'Hadiya']",gdis_gadm,GAUL,1,geodetic,33105191177.53938,239792436357.2746,21198681715.63888,251698945819.17508,0.6403431293283509,0.08840429680631907,0.0842223698897348,False,False,False,False
